,course_id,course_name,year
2799,2799,Sciences du sol,2016-2017
2800,2800,Sciences du sol,2015-2016
2801,2801,"Advanced signal processing, wavelets and applications",2004-2005
2802,2802,"Advanced signal processing, wavelets and applications",2005-2006
2803,2803,"Développement durable, enquêtes et controverses I",2009-2010
2804,2804,Systèmes d'exploitation,2005-2006
2805,2805,Systèmes d'exploitation,2006-2007
2806,2806,Systèmes d'exploitation,2004-2005
2807,2807,Information Technology in Logistics,2011-2012
2808,2808,Représentation numérique / BIM,2018-2019
2809,2809,Représentation numérique / BIM,2019-2020
2810,2810,Models and methods for large-scale random networks,2005-2006
2811,2811,Chemical processes of sustainable and renewable energy,2010-2011
2812,2812,Chemical processes of sustainable and renewable energy,2012-2013
2813,2813,Chemical processes of sustainable and renewable energy,2006-2007
2814,2814,Chemical processes of sustainable and renewable energy,2013-2014
2815,2815,Chemical processes of sustainable and renewable energy,2011-2012
2816,2816,Chemical processes of sustainable and renewable energy,2007-2008
2817,2817,Chemical processes of sustainable and renewable energy,2014-2015
2818,2818,Chemical processes of sustainable and renewable energy,2008-2009
2819,2819,Systems and architectures for signal processing,2014-2015
2820,2820,Systems and architectures for signal processing,2018-2019
2821,2821,Systems and architectures for signal processing,2019-2020
2822,2822,Systems and architectures for signal processing,2016-2017
2823,2823,Systems and architectures for signal processing,2015-2016
2824,2824,Systems and architectures for signal processing,2017-2018
2825,2825,Industry analysis and trends,2004-2005
2826,2826,Industry analysis and trends,2005-2006
2827,2827,Industry analysis and trends,2006-2007
2828,2828,Industry analysis and trends,2007-2008
2829,2829,Industry analysis and trends,2008-2009
2830,2830,Cours UNIL - Faculté des sciences sociales et politiques SSP (printemps 13),2012-2013
2831,2831,VLSI design I,2010-2011
2832,2832,VLSI design I,2005-2006
2833,2833,VLSI design I,2011-2012
2834,2834,VLSI design I,2004-2005
2835,2835,VLSI design I,2007-2008
2836,2836,VLSI design I,2006-2007
2837,2837,VLSI design I,2009-2010
2838,2838,VLSI design I,2013-2014
2839,2839,VLSI design I,2012-2013
2840,2840,VLSI design I,2008-2009
2841,2841,Chemistry of small biological molecules,2014-2015
2842,2842,Chemistry of small biological molecules,2015-2016
2843,2843,Chemistry of small biological molecules,2017-2018
2844,2844,Chemistry of small biological molecules,2019-2020
2845,2845,Chemistry of small biological molecules,2013-2014
2846,2846,Chemistry of small biological molecules,2012-2013
2847,2847,Random matrices and communication systems,2011-2012
2848,2848,Random matrices and communication systems,2004-2005
2849,2849,Random matrices and communication systems,2009-2010
2850,2850,Random matrices and communication systems,2007-2008
2851,2851,Random matrices and communication systems,2005-2006
2852,2852,Random matrices and communication systems,2006-2007
2853,2853,Low power electronics: analog mixed signal design,2019-2020
2854,2854,Reactor Experiments,2012-2013
2855,2855,Reactor Experiments,2013-2014
2856,2856,Reactor Experiments,2008-2009
2857,2857,Reactor Experiments,2009-2010
2858,2858,Reactor Experiments,2015-2016
2859,2859,Reactor Experiments,2016-2017
2860,2860,Reactor Experiments,2010-2011
2861,2861,Reactor Experiments,2011-2012
2862,2862,Reactor Experiments,2014-2015
2863,2863,Logique mathématique II,2008-2009
2864,2864,Logique mathématique II,2007-2008
2865,2865,Urbanisme en Asie,2016-2017
2866,2866,Urbanisme en Asie,2010-2011
2867,2867,Urbanisme en Asie,2011-2012
2868,2868,Urbanisme en Asie,2014-2015
2869,2869,Urbanisme en Asie,2015-2016
2870,2870,Urbanisme en Asie,2019-2020
2871,2871,Urbanisme en Asie,2018-2019
2872,2872,Urbanisme en Asie,2013-2014
2873,2873,Urbanisme en Asie,2012-2013
2874,2874,Urbanisme en Asie,2017-2018
2875,2875,Systèmes multivariables,2016-2017
2876,2876,Systèmes multivariables,2015-2016
2877,2877,Systèmes multivariables,2014-2015
2878,2878,Systèmes multivariables,2013-2014
2879,2879,Systèmes multivariables,2011-2012
2880,2880,Systèmes multivariables,2010-2011
2881,2881,Systèmes multivariables,2009-2010
2882,2882,Systèmes multivariables,2012-2013
2883,2883,In Silico Design Research II,2013-2014
2884,2884,Dispositifs et structures analogiques,2010-2011
2885,2885,Dispositifs et structures analogiques,2004-2005
2886,2886,Dispositifs et structures analogiques,2007-2008
2887,2887,Dispositifs et structures analogiques,2011-2012
2888,2888,Dispositifs et structures analogiques,2005-2006
2889,2889,Dispositifs et structures analogiques,2009-2010
2890,2890,Dispositifs et structures analogiques,2006-2007
2891,2891,Dispositifs et structures analogiques,2008-2009
2892,2892,Algebraic topology,2008-2009
2893,2893,Algebraic topology,2019-2020
2894,2894,Algebraic topology,2009-2010
2895,2895,Algebraic topology,2007-2008
2896,2896,Measure and integration,2018-2019
2897,2897,Measure and integration,2019-2020
2898,2898,Dissémination et exposition des substances chimiques,2005-2006
2899,2899,Dissémination et exposition des substances chimiques,2006-2007
2900,2900,Dissémination et exposition des substances chimiques,2004-2005
2901,2901,Discrete mathematics,2017-2018
2902,2902,Discrete mathematics,2016-2017
2903,2903,Discrete mathematics,2018-2019
2904,2904,Discrete mathematics,2013-2014
2905,2905,Discrete mathematics,2019-2020
2906,2906,Discrete mathematics,2014-2015
2907,2907,Discrete mathematics,2015-2016
2908,2908,Cryptography and security,2009-2010
2909,2909,Cryptography and security,2010-2011
2910,2910,Cryptography and security,2008-2009
2911,2911,Cryptography and security,2017-2018
2912,2912,Cryptography and security,2018-2019
2913,2913,Cryptography and security,2011-2012
2914,2914,Cryptography and security,2019-2020
2915,2915,Cryptography and security,2016-2017
2916,2916,Cryptography and security,2015-2016
2917,2917,Cryptography and security,2014-2015
2918,2918,Cryptography and security,2013-2014
2919,2919,Cryptography and security,2006-2007
2920,2920,Cryptography and security,2004-2005
2921,2921,Cryptography and security,2005-2006
2922,2922,Cryptography and security,2012-2013
2923,2923,Cryptography and security,2007-2008
2924,2924,Principles of power systems,2019-2020
2925,2925,Informatique pour l'ingénieur,2018-2019
2926,2926,Informatique pour l'ingénieur,2016-2017
2927,2927,Informatique pour l'ingénieur,2015-2016
2928,2928,Informatique pour l'ingénieur,2017-2018
2929,2929,Informatique pour l'ingénieur,2011-2012
2930,2930,Informatique pour l'ingénieur,2013-2014
2931,2931,Informatique pour l'ingénieur,2014-2015
2932,2932,Informatique pour l'ingénieur,2012-2013
2933,2933,Relation pédagogique et climat de classe,2015-2016
2934,2934,Relation pédagogique et climat de classe,2017-2018
2935,2935,Topologie,2017-2018
2936,2936,Topologie,2016-2017
2937,2937,Topologie,2018-2019
2938,2938,Topologie,2004-2005
2939,2939,Topologie,2019-2020
2940,2940,Topologie,2015-2016
2941,2941,UE N : Empreintes,2009-2010
2942,2942,UE N : Empreintes,2008-2009
2943,2943,UE N : Empreintes,2007-2008
2944,2944,Religions: approches socio-culturelles B,2016-2017
2945,2945,Religions: approches socio-culturelles B,2018-2019
2946,2946,Religions: approches socio-culturelles B,2017-2018
2947,2947,Religions: approches socio-culturelles B,2015-2016
2948,2948,Religions: approches socio-culturelles B,2012-2013
2949,2949,Religions: approches socio-culturelles B,2013-2014
2950,2950,Religions: approches socio-culturelles B,2014-2015
2951,2951,Probabilities and statistics,2016-2017
2952,2952,Probabilities and statistics,2019-2020
2953,2953,Probabilities and statistics,2017-2018
2954,2954,Information: strategy & economics,2011-2012
2955,2955,Information: strategy & economics,2017-2018
2956,2956,Information: strategy & economics,2018-2019
2957,2957,Information: strategy & economics,2012-2013
2958,2958,Information: strategy & economics,2014-2015
2959,2959,Information: strategy & economics,2013-2014
2960,2960,Information: strategy & economics,2016-2017
2961,2961,Information: strategy & economics,2015-2016
2962,2962,Advanced wireless communications: algorithms and architectures,2016-2017
2963,2963,Advanced wireless communications: algorithms and architectures,2015-2016
2964,2964,Advanced wireless communications: algorithms and architectures,2014-2015
2965,2965,Advanced wireless communications: algorithms and architectures,2012-2013
2966,2966,Théorie et critique du projet IX (Jaccaud),2006-2007
2967,2967,Behind/Beyond future cities,2019-2020
2968,2968,Behind/Beyond future cities,2018-2019
2969,2969,Méthodes expérimentales en biomécanique,2017-2018
2970,2970,Méthodes expérimentales en biomécanique,2019-2020
2971,2971,Méthodes expérimentales en biomécanique,2018-2019
2972,2972,Theory and Methods for Reinforcement Learning,2018-2019
2973,2973,Theory and Methods for Reinforcement Learning,2019-2020
2974,2974,Méthodologie d'étude d'impacts,2004-2005
2975,2975,La nouvelle architecture internationale en Suisse,2019-2020
2976,2976,La nouvelle architecture internationale en Suisse,2018-2019
2977,2977,Fundamentals of separation processes,2019-2020
2978,2978,Fundamentals of separation processes,2018-2019
2979,2979,Scientific project design in regenerative medicine and diagnostics,2015-2016
2980,2980,Scientific project design in regenerative medicine and diagnostics,2014-2015
2981,2981,Scientific project design in regenerative medicine and diagnostics,2016-2017
2982,2982,Scientific project design in regenerative medicine and diagnostics,2017-2018
2983,2983,Introduction to database systems,2016-2017
2984,2984,Introduction to database systems,2017-2018
2985,2985,Introduction to database systems,2015-2016
2986,2986,Introduction to database systems,2018-2019
2987,2987,Introduction to database systems,2011-2012
2988,2988,Introduction to database systems,2014-2015
2989,2989,Introduction to database systems,2019-2020
2990,2990,Introduction to database systems,2013-2014
2991,2991,Introduction to database systems,2012-2013
2992,2992,Particle physics II,2019-2020
2993,2993,Introduction to cellular and molecular biotechnology,2016-2017
2994,2994,Introduction to cellular and molecular biotechnology,2015-2016
2995,2995,Introduction to cellular and molecular biotechnology,2006-2007
2996,2996,Introduction to cellular and molecular biotechnology,2012-2013
2997,2997,Introduction to cellular and molecular biotechnology,2010-2011
2998,2998,Introduction to cellular and molecular biotechnology,2008-2009
2999,2999,Introduction to cellular and molecular biotechnology,2007-2008
3000,3000,Introduction to cellular and molecular biotechnology,2013-2014
3001,3001,Introduction to cellular and molecular biotechnology,2011-2012
3002,3002,Introduction to cellular and molecular biotechnology,2009-2010
3003,3003,Introduction to cellular and molecular biotechnology,2014-2015
3004,3004,Introduction to cellular and molecular biotechnology,2005-2006
3005,3005,Biological chemistry II,2004-2005
3006,3006,Biological chemistry II,2008-2009
3007,3007,Biological chemistry II,2009-2010
3008,3008,Biological chemistry II,2006-2007
3009,3009,Biological chemistry II,2005-2006
3010,3010,Biological chemistry II,2007-2008
3011,3011,Biological chemistry II,2019-2020
3012,3012,Biological chemistry II,2017-2018
3013,3013,Biological chemistry II,2018-2019
3014,3014,Spatial statistics and analysis,2016-2017
3015,3015,Spatial statistics and analysis,2017-2018
3016,3016,Spatial statistics and analysis,2013-2014
3017,3017,Spatial statistics and analysis,2008-2009
3018,3018,Spatial statistics and analysis,2012-2013
3019,3019,Spatial statistics and analysis,2009-2010
3020,3020,Spatial statistics and analysis,2011-2012
3021,3021,Spatial statistics and analysis,2007-2008
3022,3022,Spatial statistics and analysis,2010-2011
3023,3023,Spatial statistics and analysis,2015-2016
3024,3024,Spatial statistics and analysis,2018-2019
3025,3025,Spatial statistics and analysis,2014-2015
3026,3026,Spatial statistics and analysis,2019-2020
3027,3027,Applied biostatistics,2017-2018
3028,3028,Applied biostatistics,2018-2019
3029,3029,Applied biostatistics,2019-2020
3030,3030,Apprendre l'apprentissage I (8 modules),2004-2005
3031,3031,Introduction to oncology,2014-2015
3032,3032,Introduction to oncology,2017-2018
3033,3033,Introduction to oncology,2012-2013
3034,3034,Introduction to oncology,2018-2019
3035,3035,Introduction to oncology,2016-2017
3036,3036,Introduction to oncology,2019-2020
3037,3037,Introduction to oncology,2015-2016
3038,3038,Introduction to oncology,2013-2014
3039,3039,A Political History of Urban Form,2018-2019
3040,3040,Contrôle stochastique,2004-2005
3041,3041,Contrôle stochastique,2006-2007
3042,3042,Contrôle stochastique,2013-2014
3043,3043,Coordination chemistry and reactivity of f elements,2016-2017
3044,3044,Coordination chemistry and reactivity of f elements,2015-2016
3045,3045,Coordination chemistry and reactivity of f elements,2017-2018
3046,3046,"Projet en matériaux, par équipe",2005-2006
3047,3047,Nanoelectronics,2018-2019
3048,3048,Nanoelectronics,2005-2006
3049,3049,Nanoelectronics,2012-2013
3050,3050,Nanoelectronics,2015-2016
3051,3051,Nanoelectronics,2014-2015
3052,3052,Nanoelectronics,2019-2020
3053,3053,Nanoelectronics,2017-2018
3054,3054,Nanoelectronics,2011-2012
3055,3055,Nanoelectronics,2016-2017
3056,3056,Nanoelectronics,2010-2011
3057,3057,Nanoelectronics,2004-2005
3058,3058,Nanoelectronics,2007-2008
3059,3059,Nanoelectronics,2008-2009
3060,3060,Nanoelectronics,2006-2007
3061,3061,Nanoelectronics,2009-2010
3062,3062,Nanoelectronics,2013-2014
3063,3063,Applied molecular quantum chemistry,2006-2007
3064,3064,Applied molecular quantum chemistry,2012-2013
3065,3065,Applied molecular quantum chemistry,2004-2005
3066,3066,Applied molecular quantum chemistry,2009-2010
3067,3067,Applied molecular quantum chemistry,2005-2006
3068,3068,Applied molecular quantum chemistry,2008-2009
3069,3069,Applied molecular quantum chemistry,2007-2008
3070,3070,Applied molecular quantum chemistry,2014-2015
3071,3071,Applied molecular quantum chemistry,2016-2017
3072,3072,Applied molecular quantum chemistry,2010-2011
3073,3073,Applied molecular quantum chemistry,2011-2012
3074,3074,Applied molecular quantum chemistry,2015-2016
3075,3075,Applied molecular quantum chemistry,2013-2014
3076,3076,Controlling behavior in animals and robots,2018-2019
3077,3077,Controlling behavior in animals and robots,2019-2020
3078,3078,Introduction to optimization and operations research,2019-2020
3079,3079,High-tech marketing,2008-2009
3080,3080,High-tech marketing,2009-2010
3081,3081,High-tech marketing,2004-2005
3082,3082,High-tech marketing,2006-2007
3083,3083,High-tech marketing,2007-2008
3084,3084,High-tech marketing,2005-2006
3085,3085,Théorie et critique du projet MA1 (Dietz),2012-2013
3086,3086,Théorie et critique du projet MA1 (Dietz),2013-2014
3087,3087,Théorie et critique du projet MA1 (Dietz),2014-2015
3088,3088,Applied stochastic processes,2017-2018
